EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,ABSOLUTE_ROWNUMBER,
5616312,DE SOTO CO.,ARCADIA,06/20/1997,1820,Thunderstorm Wind, , ,0,0,100000,0,FL,EST, ,2067913,C,27,TBW,0,0, , , , ,1,NW,1,NE,ARCADIA,27.23,-81.88,27.23,-81.85,336,
5616311,CHARLOTTE CO.,PUNTA GORDA,06/20/1997,1820,Thunderstorm Wind, , ,0,0,6000,0,FL,EST, ,2067912,C,15,TBW,0,0, , , , ,12,E,12,E,PUNTA GORDA,26.93,-81.85,26.93,-81.85,337,
5616313,DE SOTO CO.,ARCADIA,06/20/1997,1844,Tornado, ,F0,0,0,1000,0,FL,EST, ,2067914,C,27,TBW,0,0, , ,0.1,5,2,E,2,E,ARCADIA,27.22,-81.83,27.22,-81.83,338,
5617018,ORANGE CO.,WINTER PARK,06/20/1997,1855,Thunderstorm Wind, , ,0,0,0,0,FL,EST, ,2069955,C,95,MLB,0,0, , , , , , , , ,WINTER PARK,28.6,-81.33,28.6,-81.33,339,
5617019,SEMINOLE CO.,CASSELBERRY,06/20/1997,1855,Thunderstorm Wind, , ,0,0,0,0,FL,EST, ,2069955,C,117,MLB,0,0, , , , , , , , ,CASSELBERRY,28.68,-81.33,28.68,-81.33,340,
5617328,ORANGE CO.,ORLANDO,06/20/1997,1900,Thunderstorm Wind, , ,0,0,0,0,FL,EST, ,2069955,C,95,MLB,0,0, , , , , , , , ,ORLANDO,28.55,-81.37,28.55,-81.37,341,
5617329,OSCEOLA CO.,NARCOOSEE,06/20/1997,1900,Thunderstorm Wind, , ,0,0,0,0,FL,EST, ,2069955,C,97,MLB,0,0, , , , , , , , ,NARCOOSEE,28.3,-81.23,28.3,-81.23,342,
5627076,GLADES CO.,ORTONA,06/20/1997,1945,Tornado, ,F0,0,0,0,0,FL,EST, ,2071462,C,43,MFL,0,0, , ,0.2,25, , , , ,ORTONA,26.82,-81.32,26.82,-81.32,343,
5627077,PALM BEACH CO.,(PBI)PALM BEACH ARPT,06/21/1997,1430,Funnel Cloud, , ,0,0,0,0,FL,EST, ,2071463,C,99,MFL,0,0, , , , ,15,WSW,15,WSW,(PBI)PALM BEACH ARPT, , , , ,344,
5624399,BROWARD CO.,FLL,06/21/1997,1509,Funnel Cloud, , ,0,0,0,0,FL,EST, ,2071464,C,11,MFL,0,0, , , , ,12,SE,12,SE,FLL, , , , ,345,
5616315,HILLSBOROUGH CO.,TAMPA,06/21/1997,1720,Thunderstorm Wind, , ,0,0,1000,0,FL,EST, ,2067916,C,57,TBW,0,0, , , , , , , , ,TAMPA,27.98,-82.47,27.98,-82.47,346,
5624400,COLLIER CO.,EAST NAPLES,06/21/1997,1910,Funnel Cloud, , ,0,0,0,0,FL,EST, ,2071465,C,21,MFL,0,0, , , , , , , , ,EAST NAPLES, , , , ,347,
5624401,COLLIER CO.,NAPLES,06/21/1997,1930,Tornado, ,F0,0,0,0,0,FL,EST, ,2071465,C,21,MFL,0,0, , ,0.2,25, , , , ,NAPLES,26.13,-81.8,26.13,-81.8,348,
5624403,MIAMI-DADE CO.,FLORIDA CITY,06/22/1997,900,Funnel Cloud, , ,0,0,0,0,FL,EST, ,2071467,C,86,MFL,0,0, , , , , , , , ,FLORIDA CITY, , , , ,349,
5624404,HENDRY CO.,LA BELLE,06/22/1997,1210,Funnel Cloud, , ,0,0,0,0,FL,EST, ,2071468,C,51,MFL,0,0, , , , , , , , ,LA BELLE, , , , ,350,
5616318,LEE CO.,CAPE CORAL,06/22/1997,1337,Tornado, ,F0,0,0,214000,0,FL,EST, ,2067919,C,71,TBW,0,0, , ,2.7,10, , , , ,CAPE CORAL,26.6,-81.97,26.6,-81.97,351,
5616316,HERNANDO CO.,BROOKSVILLE,06/22/1997,1345,Thunderstorm Wind, , ,0,0,0,0,FL,EST, ,2067917,C,53,TBW,0,0, , , , ,12,NW,12,NW,BROOKSVILLE, , , , ,352,
5615576,MANATEE CO.,BRADENTON,06/22/1997,1650,Thunderstorm Wind, , ,0,0,50000,0,FL,EST, ,2067923,C,81,TBW,0,0, , , , ,1,N,1,N,BRADENTON,27.5,-82.57,27.5,-82.57,353,
5608394,TAYLOR CO.,PERRY,06/22/1997,1705,Thunderstorm Wind, , ,0,0,2000,0,FL,EST, ,2065401,C,123,TAE,0,0, , , , , , , , ,PERRY,30.12,-83.58,30.12,-83.58,354,
5624406,COLLIER CO.,EAST NAPLES,06/23/1997,1320,Funnel Cloud, , ,0,0,0,0,FL,EST, ,2071469,C,21,MFL,0,0, , , , , , , , ,EAST NAPLES, , , , ,355,
5615578,LEE CO.,LEHIGH ACRES,06/23/1997,1420,Thunderstorm Wind, , ,0,0,0,0,FL,EST, ,2067925,C,71,TBW,0,0, , , , , , , , ,LEHIGH ACRES, , , , ,356,
5615587,PASCO CO.,HOLIDAY,06/24/1997,1430,Heavy Rain, , ,0,0,0,0,FL,EST, ,2067934,C,101,TBW,0,0, , , , , , , , ,HOLIDAY, , , , ,357,
5615588,PINELLAS CO.,TARPON SPGS,06/24/1997,1430,Flood, , ,0,0,50000,0,FL,EST, ,2067935,C,103,TBW,0,0, , , , , , , , ,TARPON SPGS, , , , ,358,
5615582,CHARLOTTE CO.,PLACIDA,06/24/1997,1519,Thunderstorm Wind, , ,0,0,20000,0,FL,EST, ,2067929,C,15,TBW,0,0, , , , ,3,NW, , ,PLACIDA,26.87,-82.3,26.83,-82.27,359,
5615589,HILLSBOROUGH CO.,TAMPA,06/24/1997,1545,Thunderstorm Wind, , ,0,0,2000,0,FL,EST, ,2067936,C,57,TBW,0,0, , , , ,16,SSE,16,SSE,TAMPA,27.77,-82.37,27.77,-82.37,360,
5615584,POLK CO.,LAKELAND,06/24/1997,1552,Thunderstorm Wind, , ,0,0,10000,0,FL,EST, ,2067931,C,105,TBW,0,0, , , , , , , , ,LAKELAND, , , , ,361,
5615590,HILLSBOROUGH CO.,TAMPA,06/24/1997,1555,Thunderstorm Wind, , ,0,0,5000,0,FL,EST, ,2067937,C,57,TBW,0,0, , , , ,11,ESE,11,ENE,TAMPA,27.92,-82.3,28.05,-82.3,362,
5615586,PASCO CO.,HOLIDAY,06/24/1997,1615,Thunderstorm Wind,52, ,0,0,0,0,FL,EST, ,2067933,C,101,TBW,0,0, , , , , , , , ,HOLIDAY,28.22,-82.75,28.22,-82.75,363,
5608395,JEFFERSON CO.,LAMONT,06/24/1997,1840,Thunderstorm Wind, , ,0,0,2000,0,FL,EST, ,2065402,C,65,TAE,0,0, , , , ,3,N,3,N,LAMONT,30.42,-83.82,30.42,-83.82,364,
5615707,LEE CO.,FT MYERS,06/25/1997,1500,Thunderstorm Wind, , ,0,0,1000,0,FL,EST, ,2067940,C,71,TBW,0,0, , , , ,2,N,2,N,FT MYERS, , , , ,365,
5615708,POLK CO.,LAKELAND,06/25/1997,1600,Thunderstorm Wind,75, ,0,0,125000,0,FL,EST, ,2067941,C,105,TBW,0,0, , , , ,5,SW,5,SW,LAKELAND,27.98,-82,27.98,-82,366,
5615714,PINELLAS CO.,TARPON SPGS,06/25/1997,1709,Thunderstorm Wind, , ,0,0,2000,0,FL,EST, ,2067947,C,103,TBW,0,0, , , , , , , , ,TARPON SPGS,28.15,-82.75,28.15,-82.75,367,
5615716,HERNANDO CO.,BROOKSVILLE,06/25/1997,1720,Thunderstorm Wind, , ,0,0,20000,0,FL,EST, ,2067949,C,53,TBW,0,0, , , , ,2,S,2,S,BROOKSVILLE,28.52,-82.38,28.52,-82.38,368,
5615718,PASCO CO.,DADE CITY,06/25/1997,1735,Thunderstorm Wind, , ,0,0,5000,0,FL,EST, ,2067951,C,101,TBW,0,0, , , , ,7,NW,7,NW,DADE CITY,28.43,-82.27,28.43,-82.27,369,
5605907,GILCHRIST CO.,TRENTON,06/26/1997,1330,Thunderstorm Wind, , ,0,0,500,0,FL,EST, ,2065807,C,41,JAX,0,0, , , , , , , , ,TRENTON,29.62,-82.82,29.62,-82.82,370,
5605921,PUTNAM CO.,GRANDIN,06/26/1997,1440,Thunderstorm Wind, , ,0,0,700,0,FL,EST, ,2065821,C,107,JAX,0,0, , , , , , , , ,GRANDIN,29.72,-81.92,29.72,-81.92,371,
5605807,CLAY CO.,CAMP BLNDG,06/26/1997,1445,Thunderstorm Wind, , ,0,0,1000,0,FL,EST, ,2065805,C,19,JAX,0,0, , , , , , , , ,CAMP BLNDG,29.95,-81.98,29.95,-81.98,372,
5615719,LEE CO.,FT MYERS,06/26/1997,1450,Tornado, ,F0,0,0,500,0,FL,EST, ,2067952,C,71,TBW,0,0, , ,0.1,5,8,S,8,S,FT MYERS,26.52,-81.85,26.52,-81.85,373,
5605809,MARION CO.,OCALA,06/26/1997,1500,Thunderstorm Wind, , ,0,0,500,0,FL,EST, ,2065806,C,83,JAX,0,0, , , , , , , , ,OCALA,29.18,-82.13,29.18,-82.13,374,
5605808,MARION CO.,OCALA,06/26/1997,1510,Flash Flood, , ,0,0,2000,0,FL,EST, ,2065806,C,83,JAX,0,0, , , , , , , , ,OCALA, , , , ,375,
5608119,ALACHUA CO.,ARCHER,06/26/1997,1530,Thunderstorm Wind, , ,0,0,700,0,FL,EST, ,2065811,C,1,JAX,0,0, , , , , , , , ,ARCHER,29.53,-82.53,29.53,-82.53,376,
5615812,HILLSBOROUGH CO.,TAMPA,06/26/1997,1727,Thunderstorm Wind,57, ,0,0,0,0,FL,EST, ,2067955,C,57,TBW,0,0, , , , ,8,E,8,E,TAMPA,27.98,-82.33,27.98,-82.33,377,
5615813,HILLSBOROUGH CO.,TAMPA,06/26/1997,1740,Thunderstorm Wind,75, ,0,0,0,0,FL,EST, ,2067956,C,57,TBW,0,0, , , , ,8,E,8,E,TAMPA,27.98,-82.33,27.98,-82.33,378,
5615814,POLK CO.,AUBURNDALE,06/26/1997,1758,Thunderstorm Wind, , ,0,0,10000,0,FL,EST, ,2067957,C,105,TBW,0,0, , , , ,2,S,2,S,AUBURNDALE,28.03,-81.78,28.03,-81.78,379,
5615815,POLK CO.,LAKELAND,06/26/1997,1800,Thunderstorm Wind, , ,0,0,100000,0,FL,EST, ,2067958,C,105,TBW,0,0, , , , , , , , ,LAKELAND,28.03,-81.95,28.03,-81.95,380,
5605806,DUVAL CO.,OCEANWAY,06/27/1997,1645,Thunderstorm Wind,61, ,0,0,0,0,FL,EST, ,2065804,C,31,JAX,0,0, , , , , , , , ,OCEANWAY,30.47,-81.63,30.47,-81.63,381,
5624409,MONROE CO.,KEY WEST INTL ARPT,06/28/1997,728,Funnel Cloud, , ,0,0,0,0,FL,EST, ,2071472,C,87,MFL,0,0, , , , , , , , ,KEY WEST INTL ARPT, , , , ,382,
5615821,POLK CO.,LAKELAND,06/28/1997,1530,Thunderstorm Wind, , ,0,9,3000,0,FL,EST, ,2067963,C,105,TBW,0,0, , , , ,12,N,12,N,LAKELAND,28.2,-81.95,28.2,-81.95,383,
5602546,MIAMI-DADE CO.,CUTLER RIDGE,07/02/1997,1330,Tornado, ,F0,0,0,2000,0,FL,EST, ,2064817,C,86,MFL,0,0, , ,0.2,10, , , , ,CUTLER RIDGE,25.58,-80.33,25.58,-80.33,384,
5602547,MIAMI-DADE CO.,SOUTH MIAMI,07/03/1997,1220,Funnel Cloud, , ,0,0,0,0,FL,EST, ,2064818,C,86,MFL,0,0, , , , , , , , ,SOUTH MIAMI, , , , ,385,
5602549,COLLIER CO.,NORTH NAPLES,07/03/1997,1605,Funnel Cloud, , ,0,0,0,0,FL,EST, ,2064819,C,21,MFL,0,0, , , , , , , , ,NORTH NAPLES, , , , ,386,
5616154,LEE CO.,FT MYERS,07/04/1997,1319,Thunderstorm Wind,55, ,0,0,2000,0,FL,EST, ,2067979,C,71,TBW,0,0, , , , , , , , ,FT MYERS,26.63,-81.85,26.63,-81.85,387,
5616155,HIGHLANDS CO.,AVON PARK,07/04/1997,1407,Thunderstorm Wind, , ,0,1,60000,0,FL,EST, ,2067980,C,55,TBW,0,0, , , , ,2,S, , ,AVON PARK,27.57,-81.52,27.6,-81.52,388,
5609767,ALACHUA CO.,GAINESVILLE,07/04/1997,1515,Thunderstorm Wind, , ,0,0,1500,0,FL,EST, ,2067496,C,1,JAX,0,0, , , , , , , , ,GAINESVILLE,29.65,-82.32,29.65,-82.32,389,
5602968,PALM BEACH CO.,PAHOKEE,07/04/1997,1538,Tornado, ,F0,0,0,0,0,FL,EST, ,2064858,C,99,MFL,0,0, , ,0.2,25, , , , ,PAHOKEE,26.82,-80.67,26.82,-80.67,390,
5617337,OSCEOLA CO.,KISSIMMEE,07/04/1997,1645,Tornado, ,F1,0,0,200000,0,FL,EST, ,2069959,C,97,MLB,0,0, , ,0.5,40, , , , ,KISSIMMEE,28.3,-81.4,28.3,-81.4,391,
5616245,POLK CO.,WINTER HAVEN,07/04/1997,1645,Thunderstorm Wind, , ,0,0,75000,0,FL,EST, ,2067984,C,105,TBW,0,0, , , , , , , , ,WINTER HAVEN,28.02,-81.72,28.02,-81.72,392,
5616246,HILLSBOROUGH CO.,TAMPA,07/04/1997,1715,Thunderstorm Wind, , ,0,0,75000,0,FL,EST, ,2067985,C,57,TBW,0,0, , , , ,9,E,12,E,TAMPA,27.98,-82.32,27.98,-82.27,393,
5616247,HILLSBOROUGH CO.,TAMPA,07/04/1997,1725,Thunderstorm Wind, , ,0,9,5000,0,FL,EST, ,2067986,C,57,TBW,0,0, , , , ,9,E,9,E,TAMPA,27.98,-82.32,27.98,-82.32,394,
5607195,ESCAMBIA CO.,PENSACOLA BEACH,07/05/1997,400,Thunderstorm Wind,50, ,0,0,3000,0,FL,CST, ,2066235,C,33,MOB,0,0, , , , , , , , ,PENSACOLA BEACH,30.33,-87.13,30.33,-87.13,395,
5607196,SANTA ROSA CO.,GULF BREEZE,07/05/1997,400,Thunderstorm Wind,50, ,0,0,3000,0,FL,CST, ,2066236,C,113,MOB,0,0, , , , , , , , ,GULF BREEZE,30.35,-87.15,30.35,-87.15,396,
5607197,OKALOOSA CO.,FT WALTON BEACH,07/05/1997,500,Thunderstorm Wind,50, ,0,0,16000,0,FL,CST, ,2066237,C,91,MOB,0,0, , , , , , , , ,FT WALTON BEACH,30.37,-86.67,30.37,-86.67,397,
5609771,GILCHRIST CO.,TRENTON,07/05/1997,920,Thunderstorm Wind, , ,0,0,800,0,FL,EST, ,2067500,C,41,JAX,0,0, , , , , , , , ,TRENTON,29.62,-82.82,29.62,-82.82,398,
5610361,TAYLOR (ZONE), ,07/05/1997,930,High Wind, , ,1,1,10000,0,FL,EST, ,2067745,Z,28,TAE,0,0, , , , , , , , , , , , , ,399,
5607198,SANTA ROSA CO.,GULF BREEZE,07/05/1997,1005,Thunderstorm Wind,50, ,0,0,3000,0,FL,CST, ,2066238,C,113,MOB,0,0, , , , , , , , ,GULF BREEZE,30.35,-87.15,30.35,-87.15,400,
5607199,OKALOOSA CO.,FT WALTON BEACH,07/05/1997,1030,Thunderstorm Wind,50, ,0,0,5000,0,FL,CST, ,2066239,C,91,MOB,0,0, , , , , , , , ,SHALIMAR,30.37,-86.67,30.43,-86.58,401,
5609773,HAMILTON CO.,JASPER,07/05/1997,1120,Thunderstorm Wind,75, ,0,0,0,0,FL,EST, ,2067502,C,47,JAX,0,0, , , , , , , , ,JASPER,30.52,-82.95,30.52,-82.95,402,
5610362,WAKULLA CO.,ST MARKS,07/05/1997,1140,Thunderstorm Wind,56, ,0,0,500,0,FL,EST, ,2067746,C,129,TAE,0,0, , , , , , , , ,ST MARKS,30.15,-84.2,30.15,-84.2,403,
5609776,SUWANNEE CO.,LIVE OAK,07/05/1997,1150,Thunderstorm Wind, , ,0,0,1500,0,FL,EST, ,2067504,C,121,JAX,0,0, , , , , , , , ,LIVE OAK,30.3,-82.98,30.3,-82.98,404,
5609777,NASSAU CO.,YULEE,07/05/1997,1215,Thunderstorm Wind, , ,0,0,800,0,FL,EST, ,2067505,C,89,JAX,0,0, , , , , , , , ,YULEE,30.63,-81.6,30.63,-81.6,405,
5617340,OKEECHOBEE CO.,BASINGER,07/05/1997,1230,Thunderstorm Wind, , ,0,0,0,0,FL,EST, ,2069960,C,93,MLB,0,0, , , , , , , , ,BASINGER,27.38,-81.03,27.38,-81.03,406,
5616248,HILLSBOROUGH CO.,TAMPA,07/05/1997,1230,Tornado, ,F0,0,0,100000,0,FL,EST, ,2067987,C,57,TBW,0,0, , ,0.3,5,14,S,14,S,TAMPA,27.78,-82.47,27.78,-82.47,407,
5609779,DUVAL CO.,ARLINGTON,07/05/1997,1231,Thunderstorm Wind,60, ,0,0,0,0,FL,EST, ,2067507,C,31,JAX,0,0, , , , , , , , ,ARLINGTON,30.33,-81.6,30.33,-81.6,408,
5609774,BAKER CO.,SANDERSON,07/05/1997,1300,Thunderstorm Wind, , ,0,0,1000,0,FL,EST, ,2067503,C,3,JAX,0,0, , , , , , , , ,SANDERSON,30.25,-82.27,30.25,-82.27,409,
5609770,DUVAL CO.,JACKSONVILLE,07/05/1997,1300,Thunderstorm Wind, , ,0,0,2500,0,FL,EST, ,2067499,C,31,JAX,0,0, , , , ,7,E,7,E,JACKSONVILLE,30.35,-81.55,30.35,-81.55,410,
5617341,BREVARD CO.,MICCO,07/05/1997,1315,Thunderstorm Wind, , ,0,0,0,0,FL,EST, ,2069960,C,9,MLB,0,0, , , , , , , , ,MICCO,27.88,-80.5,27.88,-80.5,411,
5616249,HERNANDO CO.,BROOKSVILLE,07/05/1997,1320,Thunderstorm Wind, , ,0,0,5000,0,FL,EST, ,2067988,C,53,TBW,0,0, , , , ,5,E,5,E,BROOKSVILLE,28.55,-82.3,28.55,-82.3,412,
5617342,MARTIN CO.,HOBE SOUND,07/05/1997,1340,Thunderstorm Wind, , ,0,0,0,0,FL,EST, ,2069960,C,85,MLB,0,0, , , , , , , , ,HOBE SOUND,27.07,-80.13,27.07,-80.13,413,
5616250,HILLSBOROUGH CO.,TAMPA,07/05/1997,1400,Thunderstorm Wind, , ,0,0,5000,0,FL,EST, ,2067989,C,57,TBW,0,0, , , , ,6,NNE,6,NNE,TAMPA,28.07,-82.43,28.07,-82.43,414,
5623746,OSCEOLA CO.,KISSIMMEE,07/05/1997,1405,Tornado, ,F0,0,0,2000,0,FL,EST, ,2071859,C,97,MLB,0,0, , ,0.1,80, , , , ,KISSIMMEE,28.3,-81.4,28.3,-81.4,415,
5609781,DUVAL CO.,JACKSONVILLE,07/05/1997,1519,Thunderstorm Wind, , ,0,0,500,0,FL,EST, ,2067509,C,31,JAX,0,0, , , , , , , , ,JACKSONVILLE,30.35,-81.67,30.35,-81.67,416,
5617343,VOLUSIA CO.,OAK HILL,07/05/1997,1530,Tornado, ,F0,0,0,30000,0,FL,EST, ,2069960,C,127,MLB,0,0, , ,0.2,30, , , , ,OAK HILL,28.85,-80.85,28.85,-80.85,417,
5602558,COLLIER CO.,CORKSCREW,07/06/1997,1305,Funnel Cloud, , ,0,0,0,0,FL,EST, ,2064823,C,21,MFL,0,0, , , , , , , , ,CORKSCREW, , , , ,418,
5617346,OKEECHOBEE CO.,OKEECHOBEE,07/06/1997,1511,Thunderstorm Wind, , ,0,0,0,0,FL,EST, ,2069961,C,93,MLB,0,0, , , , , , , , ,OKEECHOBEE,27.25,-80.83,27.25,-80.83,419,
5602556,BROWARD CO.,PEMBROKE PINES,07/06/1997,1700,Thunderstorm Wind,55, ,0,0,0,0,FL,EST, ,2064822,C,11,MFL,0,0, , , , , , , , ,PEMBROKE PINES,26.05,-80.17,26.05,-80.17,420,
5602555,BROWARD CO.,DAVIE,07/06/1997,1700,Thunderstorm Wind,55, ,0,0,0,0,FL,EST, ,2064822,C,11,MFL,0,0, , , , , , , , ,DAVIE,26.07,-80.23,26.07,-80.23,421,
5602554,BROWARD CO.,SUNRISE GOLF VLG,07/06/1997,1700,Thunderstorm Wind,55, ,0,0,0,0,FL,EST, ,2064822,C,11,MFL,0,0, , , , , , , , ,SUNRISE GOLF VLG,26.07,-80.22,26.07,-80.22,422,
5602557,BROWARD CO.,PEMBROKE PINES,07/06/1997,1700,Funnel Cloud, , ,0,0,0,0,FL,EST, ,2064822,C,11,MFL,0,0, , , , , , , , ,PEMBROKE PINES, , , , ,423,
5609782,ALACHUA CO.,GAINESVILLE,07/07/1997,1330,Thunderstorm Wind, , ,0,0,500,0,FL,EST, ,2067510,C,1,JAX,0,0, , , , , , , , ,GAINESVILLE,29.65,-82.32,29.65,-82.32,424,
5609784,FLAGLER (ZONE), ,07/07/1997,1705,High Wind,50, ,0,0,0,0,FL,EST, ,2067512,Z,38,JAX,0,0, , , , , , , , , , , , , ,425,
5609858,FLAGLER CO.,FLAGLER BEACH,07/07/1997,1715,Thunderstorm Wind, , ,0,0,2000,0,FL,EST, ,2067514,C,35,JAX,0,0, , , , , , , , ,FLAGLER BEACH,29.47,-81.13,29.47,-81.13,426,
5609859,FLAGLER CO.,FLAGLER BEACH,07/07/1997,1720,Thunderstorm Wind, , ,0,0,700,0,FL,EST, ,2067514,C,35,JAX,0,0, , , , , , , , ,FLAGLER BEACH,29.47,-81.13,29.47,-81.13,427,
5617347,VOLUSIA CO.,DAYTONA BEACH,07/07/1997,1835,Thunderstorm Wind, , ,0,0,0,0,FL,EST, ,2069962,C,127,MLB,0,0, , , , , , , , ,DAYTONA BEACH,29.22,-81.03,29.22,-81.03,428,
5617349,VOLUSIA CO.,DELTONA,07/07/1997,1920,Thunderstorm Wind, , ,0,0,0,0,FL,EST, ,2069962,C,127,MLB,0,0, , , , , , , , ,DELTONA,28.9,-81.23,28.9,-81.23,429,
5616254,HILLSBOROUGH CO.,TAMPA,07/08/1997,1408,Thunderstorm Wind, , ,0,0,2000,0,FL,EST, ,2067993,C,57,TBW,0,0, , , , ,8,NE,8,NE,TAMPA,28.07,-82.37,28.07,-82.37,430,
5616255,HILLSBOROUGH CO.,TAMPA,07/08/1997,1408,Thunderstorm Wind, , ,0,0,25000,0,FL,EST, ,2067994,C,57,TBW,0,0, , , , ,15,WNW,8,NE,TAMPA,28.07,-82.7,28.07,-82.37,431,
5617087,ORANGE CO.,BITHLO,07/08/1997,1535,Thunderstorm Wind, , ,0,0,0,0,FL,EST, ,2069963,C,95,MLB,0,0, , , , ,2,S,2,S,BITHLO,28.52,-81.1,28.52,-81.1,432,
5617088,OSCEOLA CO.,KISSIMMEE,07/08/1997,1630,Thunderstorm Wind, , ,0,0,0,0,FL,EST, ,2069963,C,97,MLB,0,0, , , , , , , , ,KISSIMMEE,28.3,-81.4,28.3,-81.4,433,
5616327,POLK CO.,FT MEADE,07/08/1997,1703,Thunderstorm Wind, , ,0,0,30000,0,FL,EST, ,2067995,C,105,TBW,0,0, , , , ,1,E,1,E,FT MEADE,27.75,-81.78,27.75,-81.78,434,
5617090,ST. LUCIE CO.,PORT ST LUCIE,07/09/1997,1400,Thunderstorm Wind, , ,0,0,0,0,FL,EST, ,2069964,C,111,MLB,0,0, , , , , , , , ,PORT ST LUCIE,27.27,-80.32,27.27,-80.32,435,
5617093,BREVARD CO.,MICCO,07/09/1997,1424,Thunderstorm Wind, , ,0,0,0,0,FL,EST, ,2069964,C,9,MLB,0,0, , , , , , , , ,MICCO,27.88,-80.5,27.88,-80.5,436,
5609861,DUVAL CO.,MAYPORT,07/09/1997,1621,Thunderstorm Wind,60, ,0,0,0,0,FL,EST, ,2067516,C,31,JAX,0,0, , , , , , , , ,MAYPORT,30.4,-81.43,30.4,-81.43,437,
5610364,WAKULLA CO.,SPRING CREEK,07/09/1997,1655,Thunderstorm Wind, , ,0,0,300,0,FL,EST, ,2067748,C,129,TAE,0,0, , , , , , , , ,SPRING CREEK,30.08,-84.33,30.08,-84.33,438,
5602686,COLLIER CO.,EAST NAPLES,07/09/1997,1710,Tornado, ,F0,0,0,0,0,FL,EST, ,2064824,C,21,MFL,0,0, , ,0.2,15, , , , ,GOLDEN GATE,26.12,-81.78,26.17,-81.67,439,
5602971,MONROE CO.,KEY WEST INTL ARPT,07/09/1997,1928,Funnel Cloud, , ,0,0,0,0,FL,EST, ,2064860,C,87,MFL,0,0, , , , , , , , ,KEY WEST INTL ARPT, , , , ,440,
5602687,PALM BEACH CO.,(PBI)PALM BEACH ARPT,07/10/1997,955,Funnel Cloud, , ,0,0,0,0,FL,EST, ,2064825,C,99,MFL,0,0, , , , , , , , ,(PBI)PALM BEACH ARPT, , , , ,441,
5602694,MIAMI-DADE CO.,HOMESTEAD,07/10/1997,1100,Tornado, ,F0,0,0,0,0,FL,EST, ,2064830,C,86,MFL,0,0, , ,0.2,15, , , , ,HOMESTEAD,25.47,-80.47,25.47,-80.47,442,
5616330,LEE CO.,FT MYERS,07/10/1997,1515,Thunderstorm Wind, , ,0,0,1000,0,FL,EST, ,2067998,C,71,TBW,0,0, , , , ,4,S,4,S,FT MYERS, , , , ,443,
5602689,HENDRY CO.,DEVILS GARDEN,07/10/1997,1526,Thunderstorm Wind,55, ,0,0,0,0,FL,EST, ,2064826,C,51,MFL,0,0, , , , , , , , ,DEVILS GARDEN,26.72,-81.37,26.72,-81.37,444,
5616332,LEE CO.,CAPE CORAL,07/10/1997,1630,Thunderstorm Wind, , ,0,0,20000,0,FL,EST, ,2068000,C,71,TBW,0,0, , , , , , , , ,CAPE CORAL,26.6,-81.97,26.6,-81.97,445,
5602690,MONROE CO.,KEY WEST INTL ARPT,07/10/1997,1808,Funnel Cloud, , ,0,0,0,0,FL,EST, ,2064827,C,87,MFL,0,0, , , , , , , , ,KEY WEST INTL ARPT, , , , ,446,
5616333,POLK CO.,LAKELAND,07/11/1997,1256,Thunderstorm Wind, , ,0,0,100000,0,FL,EST, ,2068001,C,105,TBW,0,0, , , , ,2,SW,2,SW,LAKELAND,28.02,-81.97,28.02,-81.97,447,
5617096,OSCEOLA CO.,KISSIMMEE PARK,07/11/1997,1258,Tornado, ,F0,0,0,0,0,FL,EST, ,2069965,C,97,MLB,0,0, , ,0.3,30,5,S,5,S,KISSIMMEE PARK,28.17,-81.37,28.17,-81.37,448,
5602699,PALM BEACH CO.,BOCA RATON,07/11/1997,1421,Funnel Cloud, , ,0,0,0,0,FL,EST, ,2064835,C,99,MFL,0,0, , , , , , , , ,BOCA RATON, , , , ,449,
5617098,BREVARD CO.,WEST MELBOURNE,07/11/1997,1443,Thunderstorm Wind, , ,0,0,0,0,FL,EST, ,2069965,C,9,MLB,0,0, , , , , , , , ,WEST MELBOURNE,28.08,-80.58,28.08,-80.58,450,
5609865,NASSAU CO.,HILLIARD,07/11/1997,1525,Thunderstorm Wind, , ,0,0,1000,0,FL,EST, ,2067518,C,89,JAX,0,0, , , , , , , , ,HILLIARD,30.68,-81.92,30.68,-81.92,451,
5609866,ST. JOHNS CO.,ST AUGUSTINE,07/11/1997,1530,Thunderstorm Wind, , ,0,0,1500,0,FL,EST, ,2067519,C,109,JAX,0,0, , , , , , , , ,ST AUGUSTINE,29.88,-81.32,29.88,-81.32,452,
5609868,NASSAU CO.,YULEE,07/11/1997,1540,Thunderstorm Wind, , ,0,0,1500,0,FL,EST, ,2067521,C,89,JAX,0,0, , , , , , , , ,YULEE,30.63,-81.6,30.63,-81.6,453,
